ID,Traditional,Simplified,Pinyin,POS,Meaning
L4-2979,一般而言,一般而言,yībān'éryán,Conj,"in general, generally speaking"
L4-2980,一般來說,一般来说,yībānláishuō,Conj,"in general, generally speaking"
L4-2981,一方面,一方面,yīfāngmiàn,Conj,"one aspect only, on the one hand"
L4-2982,議會,议会,yìhuì,N,"parliament, legislative assembly"
L4-2983,一口氣,一口气,yīkǒuqì,Adv,"at a heat, at one blast, at a whack, holus-bolus"
L4-2984,一連,一连,yīlián,Adv,"successively, in succession, running"
L4-2985,一旁,一旁,yīpáng,N,side
L4-2986,一齊,一齐,yīqí,Adv,"simultaneously, in unison, together"
L4-2987,一生,一生,yīshēng,N,all/throughout one's life
L4-2988,一時,一时,yīshí,N,"for a time, temporarily, a moment"
L4-2989,意識,意识,yìshì,N,"consciousness, mentality"
L4-2990,藝術,艺术,yìshù,N,art
L4-2991,一天到晚,一天到晚,yītiāndàowǎn,Adv,all day long
L4-2992,一同,一同,yītóng,Adv,together
L4-2993,意外,意外,yìwài,Vs,"accident, mishap"
L4-2994,意外,意外,yìwài,N,"unexpected, unforeseen"
L4-2995,義務,义务,yìwù,N,"duty, obligation, volunteer duty"
L4-2996,意義,意义,yìyì,N,"meaning, sense, significance"
L4-2997,意志,意志,yìzhì,N,"will, determination"
L4-2998,因此,因此,yīncǐ,Conj,"therefore, consequently"
L4-2999,因素,因素,yīnsù,N,"factor, element"
L4-3000,音響,音响,yīnxiǎng,N,"stereo, hi-fi"
L4-3001,銀,银,yín,N,silver
L4-3002,飲,饮,yǐn,VA,"drink, swallow (insults/etc), be hit (by bullet/etc)"
L4-3003,引發,引发,yǐnfā,VA,evoke
L4-3004,引起,引起,yǐnqǐ,VA,"give rise to, lead to"
L4-3005,飲食,饮食,yǐnshí,N,"food and drink, diet"
L4-3006,印,印,yìn,VA,"print, engrave"
L4-3007,印刷,印刷,yìnshuā,VA,print
L4-3008,印象,印象,yìnxiàng,N,impression
L4-3009,印章,印章,yìnzhāng,N,"seal, signet, stamp"
L4-3010,應當,应当,yīngdāng,Adv,"should, ought to"
L4-3011,嬰兒,婴儿,yīng'ér,N,"baby, infant"
L4-3012,應該,应该,yīnggāi,Vs,"right, proper"
L4-3013,英俊,英俊,yīngjùn,Vs,handsome
L4-3014,英雄,英雄,yīngxióng,N,hero
L4-3015,贏,赢,yíng,VA,"gain, win"
L4-3016,贏得,赢得,yíngdé,Vs,"win, gain"
L4-3017,迎接,迎接,yíngjiē,VA,"meet, welcome"
L4-3018,營養,营养,yíngyǎng,Vs,"nutritive, alimental"
L4-3019,營養,营养,yíngyǎng,N,"nutrition, nourishment"
L4-3020,營業,营业,yíngyè,VA,do business
L4-3021,影本,影本,yǐngběn,N,copy
L4-3022,影片,影片,yǐngpiàn,N,"film, movie"
L4-3023,影印,影印,yǐngyìn,VA,"print by photo-offset, photocopy"
L4-3024,影子,影子,yǐngzi,N,"shadow, trace, sign, vague impression"
L4-3025,硬,硬,yìng,Vs,"hard, stiff, firm, tough, obstinate"
L4-3026,應付,应付,yìngfù,VA,"deal/cope with, handle, do sth. perfunctorily, make do"
L4-3027,應邀,应邀,yìngyāo,VA,receive an invitation
L4-3028,應用,应用,yìngyòng,VA,"apply, use"
L4-3029,優點,优点,yōudiǎn,N,"merit, strong/good point, advantage"
L4-3030,優惠,优惠,yōuhuì,Vs,give preferential/special treatment
L4-3031,優良,优良,yōuliáng,Vs,"fine, good"
L4-3032,優美,优美,yōuměi,Vs,"graceful, exquisite"
L4-3033,幽默,幽默,yōumò,Vs,humor
L4-3034,優秀,优秀,yōuxiù,Vs,"outstanding, excellent"
L4-3035,優越,优越,yōuyuè,Vs,"superior, outstanding"
L4-3036,由,由,yóu,Prep,"from, via, by, through, owing/due to"
L4-3037,游,游,yóu,VA,"swim, float, travel, rove"
L4-3038,郵差,邮差,yóuchāi,N,postman
L4-3039,郵件,邮件,yóujiàn,N,"postal items, post, mail"
L4-3040,遊客,游客,yóukè,N,"tourist, sightseer"
L4-3041,遊戲,游戏,yóuxì,VA,"recreation, game"
L4-3042,遊戲,游戏,yóuxì,N,play
L4-3043,遊行,游行,yóuxíng,VA,"parade, march, demonstrate"
L4-3044,由於,由于,yóuyú,Conj,owing/due/thanks to
L4-3045,有關,有关,yǒuguān,Prep,with regard to
L4-3046,有關,有关,yǒuguān,Vs,be related
L4-3047,友好,友好,yǒuhǎo,Vs,"friendly, amicable"
L4-3048,有力,有力,yǒulì,Vs,"strong, forceful, powerful"
L4-3049,有利,有利,yǒulì,Vs,be advantageous/beneficial
L4-3050,有時,有时,yǒushí,Adv,"sometimes, at times"
L4-3051,有效,有效,yǒuxiào,Vs,"efficacious, effective, valid"
L4-3052,有些,有些,yǒuxiē,Adv,"somewhat, rather"
L4-3053,有些,有些,yǒuxiē,Det,some
L4-3054,友誼,友谊,yǒuyí,N,friendship
L4-3055,擁抱,拥抱,yōngbào,VA,embrace
L4-3056,勇敢,勇敢,yǒnggǎn,Vs,"brave, courageous"
L4-3057,擁護,拥护,yǒnghù,VA,"support, endorse"
L4-3058,擁擠,拥挤,yōngjǐ,Vs,"crowded, pushed and squeezed together"
L4-3059,勇氣,勇气,yǒngqì,N,"courage, nerve"
L4-3060,擁有,拥有,yǒngyǒu,Vs,"possess, have, own"
L4-3061,用不著,用不着,yòngbùzháo,Adv,"not need, have no use for"
L4-3062,用處,用处,yòngchù,N,"use, practical application"
L4-3063,用得著,用得着,yòngdezháo,Vs,
L4-3064,用法,用法,yòngfǎ,N,"use, usage"
L4-3065,用具,用具,yòngjù,N,"utensil, appliance"
L4-3066,用力,用力,yònglì,Vs,exert self (physically)
L4-3067,用品,用品,yòngpǐn,N,articles for use
L4-3068,用心,用心,yòngxīn,Vs,be diligent/attentive
L4-3069,愉快,愉快,yúkuài,Vs,"be happy, be cheerful"
L4-3070,娛樂,娱乐,yúlè,N,"amusement, entertainment, recreation"
L4-3071,於是,于是,yúshì,Conj,"thereupon, hence, consequently, as a result"
L4-3072,語調,语调,yǔdiào,N,intonation
L4-3073,與其,与其,yǔqí,Conj,rather than
L4-3074,語氣,语气,yǔqì,N,"tone, manner of speaking, mood, modality"
L4-3075,雨衣,雨衣,yǔyī,N,raincoat
L4-3076,語音,语音,yǔyīn,N,"speech sounds, speech sounds, spoken (vs. written) pronunciation of characters"
L4-3077,玉,玉,yù,N,jade
L4-3078,遇,遇,yù,Vs,"meet, encounter, treat, receive"
L4-3079,預報,预报,yùbào,N,forecast
L4-3080,預定,预定,yùdìng,VA,"predetermine, schedule"
L4-3081,預計,预计,yùjì,VA,"predict, expect"
L4-3082,遇見,遇见,yùjiàn,VA,"meet, come across"
L4-3083,預算,预算,yùsuàn,N,budget
L4-3084,浴室,浴室,yùshì,N,"bathroom, shower room"
L4-3085,預先,预先,yùxiān,Adv,"in advance, beforehand"
L4-3086,暈,晕,yūn,Vs,faint
L4-3087,允許,允许,yǔnxǔ,VA,"permit, allow"
L4-3088,運氣,运气,yùnqì,N,"fortune, luck"
L4-3089,運送,运送,yùnsòng,VA,"transport, convey"
L4-3090,運輸,运输,yùnshū,VA,transport
L4-3091,運用,运用,yùnyòng,VA,"utilize, wield, apply"
L4-3092,運轉,运转,yùnzhuǎn,VA,"revolve, turn round, work, operate"
L4-3093,冤枉,冤枉,yuānwǎng,Vs,treat unjustly
L4-3094,元旦,元旦,Yuándàn,N,New Year's Day
L4-3095,員工,员工,yuángōng,N,"staff, personnel"
L4-3096,緣故,缘故,yuángù,N,"reason, cause"
L4-3097,原來,原来,yuánlái,Vs,original
L4-3098,原理,原理,yuánlǐ,N,"principle, tenet"
L4-3099,原料,原料,yuánliào,N,raw material
L4-3100,圓滿,圆满,yuánmǎn,Vs,satisfactory
L4-3101,原始,原始,yuánshǐ,Vs,"original, firsthand, primeval, primitive"
L4-3102,原先,原先,yuánxiān,Adv,"originally, at first"
L4-3103,圓形,圆形,yuánxíng,N,circular shape
L4-3104,原則,原则,yuánzé,N,principle
L4-3105,原則上,原则上,yuánzéshàng,Adv,"basically, in principle"
L4-3106,原子筆,原子笔,yuánzǐbǐ,N,ball-point pen
L4-3107,遠大,远大,yuǎndà,Vs,great
L4-3108,願,愿,yuàn,Vs,"wish, desire"
L4-3109,願望,愿望,yuànwàng,N,"desire, wish, aspiration"
L4-3110,約,约,yuē,Adv,"about, around"
L4-3111,約好,约好,yuēhǎo,VA,come to an agreement
L4-3112,約會,约会,yuēhuì,VA,make an appointment
L4-3113,約會,约会,yuēhuì,N,"appointment, engagement, date"
L4-3114,月餅,月饼,yuèbǐng,N,moon cake
L4-3115,月底,月底,yuèdǐ,N,the end of the month
L4-3116,閱讀,阅读,yuèdú,VA,read
L4-3117,月份,月份,yuèfèn,N,month
L4-3118,月光,月光,yuèguāng,N,"moonlight, moonbeam"
L4-3119,樂器,乐器,yuèqì,N,musical instrument
L4-3120,月球,月球,yuèqiú,N,moon
L4-3121,樂團,乐团,yuètuán,N,philharmonic society/orchestra
L4-3122,砸,砸,zá,VA,"pound, ram, break, smash, fail, bungle"
L4-3123,雜,杂,zá,Vs,"mix, mingle"
L4-3124,雜誌,杂志,zázhì,N,"magazine, journal, periodical"
L4-3125,災害,灾害,zāihài,N,"calamity, disaster"
L4-3126,災難,灾难,zāinàn,N,"calamity, misfortune"
L4-3127,載,载,zài,VA,"①transport, fill; ②put down in writing, record"
L4-3128,在,在,zài,VA,be at/in/on
L4-3129,再度,再度,zàidù,Adv,"once more/again, second time"
L4-3130,在乎,在乎,zàihū,Vs,"care about, mind"
L4-3131,再說,再说,zàishuō,Conj,"furthermore, besides"
L4-3132,在意,在意,zàiyì,Vs,pay attention to
L4-3133,在於,在于,zàiyú,Vs,"be at/in/on, depend on, rest with"
L4-3134,咱們,咱们,zánmen,N,"we, you and I"
L4-3135,贊成,赞成,zànchéng,Vs,"approve, endorse, assist"
L4-3136,讚美,赞美,zànměi,VA,"praise, eulogize"
L4-3137,葬禮,葬礼,zànglǐ,N,"funeral rites, funeral"
L4-3138,糟,糟,zāo,Vs,"rotten, spoiled (lit./fig.)"
L4-3139,遭到,遭到,zāodào,Vs,"meet with, encounter"
L4-3140,糟糕,糟糕,zāogāo,Vs,What a mess!; Too bad!
L4-3141,遭受,遭受,zāoshòu,Vs,suffer
L4-3142,遭遇,遭遇,zāoyù,N,vicissitudes of life
L4-3143,早,早,zǎo,Adv,"early, long ago, in advance, beforehand, prematurely"
L4-3144,早晨,早晨,zǎochén,N,early morning
L4-3145,早點,早点,zǎodiǎn,Adv,"in advance, a bit earlier"
L4-3146,早點,早点,zǎodiǎn,N,breakfast
L4-3147,早期,早期,zǎoqí,N,early stage/phase
L4-3148,早日,早日,zǎorì,Adv,"at an early date, early, soon"
L4-3149,早晚,早晚,zǎowǎn,Adv,sooner or later
L4-3150,早已,早已,zǎoyǐ,Adv,long ago/since
L4-3151,造,造,zào,VA,"make, build, create, establish, concoct, fabricate"
L4-3152,造成,造成,zàochéng,VA,"create, bring about"
L4-3153,造句,造句,zàojù,VA,make a sentence
L4-3154,噪音,噪音,zàoyīn,N,noise
L4-3155,則,则,zé,M,"measure word forshort articles, such as news, jokes etc"
L4-3156,則,则,zé,Adv,"then, in that case"
L4-3157,責任,责任,zérèn,N,"duty, responsibility"
L4-3158,怎,怎,zěn,Adv,"why, how"
L4-3159,增長,增长,zēngzhǎng,Vs,become longer
L4-3160,贈品,赠品,zèngpǐn,N,"giveway, gift"
L4-3161,贈送,赠送,zèngsòng,VA,present as gift
L4-3162,炸,炸,zhá,VA,"blow up, explode, burst"
L4-3163,窄,窄,zhǎi,Vs,"narrow, petty, hard up"
L4-3164,展出,展出,zhǎnchū,VA,exhibit
L4-3165,展開,展开,zhǎnkāi,VA,"launch, develop"
L4-3166,展覽,展览,zhǎnlǎn,N,exhibition
L4-3167,展覽,展览,zhǎnlǎn,VA,"exhibit, show, display"
L4-3168,展示,展示,zhǎnshì,VA,"reveal, lay bare"
L4-3169,占,占,zhàn,VA,"occupy, take"
L4-3169,佔,占,zhàn,VA,"occupy, take"
L4-3170,占,占,zhàn,Vs,"constitute, make up, account for"
L4-3170,佔,占,zhàn,Vs,"constitute, make up, account for"
L4-3171,戰場,战场,zhànchǎng,N,battlefield
L4-3172,暫時,暂时,zhànshí,Adv,temporarily
L4-3173,占有,占有,zhànyǒu,Vs,"own, have, occupy, hold"
L4-3173,佔有,占有,zhànyǒu,Vs,"own, have, occupy, hold"
L4-3174,戰爭,战争,zhànzhēng,N,"war, warfare"
L4-3175,站住,站住,zhànzhù,VA,stop
L4-3176,張,张,zhāng,VA,"stretch, spread, expand, display, set out"
L4-3177,章,章,zhāng,M,m.[general]: chapter
L4-3178,長,长,zhǎng,Vs,"①older, elder, eldest, senior; ②grow, grow up, increase"
L4-3179,漲,涨,zhǎng,Vs,"rise, go up (of water/prices/etc)"
L4-3180,漲價,涨价,zhǎngjià,Vs,rise in price
L4-3181,掌聲,掌声,zhǎngshēng,N,"clapping, applause"
L4-3182,掌握,掌握,zhǎngwò,VA,"grasp, master, have in hand, control"
L4-3183,障礙,障碍,zhàng'ài,N,"obstacle, barrier"
L4-3184,帳單,帐单,zhàngdān,N,"reckoning, tab, invoice, account, bill, check, chit"
L4-3185,丈夫,丈夫,zhàngfū,N,husband
L4-3186,招待,招待,zhāodài,VA,"receive (guests), serve (customers)"
L4-3187,招呼,招呼,zhāohū,VA,say hello to
L4-3188,招牌,招牌,zhāopái,N,"shop sign, signboard"
L4-3189,招手,招手,zhāoshǒu,VA,"beckon, wave, wave one's hand"
L4-3190,照,照,zhào,Adv,"in the same old way, as before"
L4-3191,照常,照常,zhàocháng,Vs,as usual
L4-3192,召開,召开,zhàokāi,VA,"convene, convoke"
L4-3193,折,折,zhé,VA,"break, snap, fold, bend, turn back, humiliate"
L4-3194,折合,折合,zhéhé,VA,"convert into, amount to"
L4-3195,折扣,折扣,zhékòu,N,"discount, rebate"
L4-3196,折磨,折磨,zhémó,VA,"persecute, torment"
L4-3197,哲學,哲学,zhéxué,N,philosophy
L4-3198,者,者,zhě,N,"nominal suffix, one who, -er"
L4-3199,這,这,zhè,Adv,immediately
L4-3200,這下子,这下子,zhèxiàzi,N,at present
L4-3201,這樣子,这样子,zhèyàngzi,Adv,"such, so"
L4-3202,這樣子,这样子,zhèyàngzi,Vs,like this
L4-3203,這陣子,这阵子,zhèzhènzi,N,"these days, lately, recently"
L4-3204,針,针,zhēn,N,"needle, pin, stitch"
L4-3205,真的,真的,zhēnde,Adv,"really, truly, indeed"
L4-3206,針對,针对,zhēnduì,Prep,"in the light of, in connection with"
L4-3207,珍貴,珍贵,zhēnguì,Vs,"valuable, precious"
L4-3208,真理,真理,zhēnlǐ,N,truth
L4-3209,真實,真实,zhēnshí,Vs,"true, real, authentic, factual"
L4-3210,真是,真是,zhēnshì,Adv,really
L4-3211,偵探,侦探,zhēntàn,N,"detective, spy"
L4-3212,真心,真心,zhēnxīn,Vs,"true heart, sincerity"
L4-3213,真心,真心,zhēnxīn,N,"sincere, genuine, true"
L4-3214,枕頭,枕头,zhěntóu,N,pillow
L4-3215,陣,阵,zhèn,M,measure word to indicate a period of time an action lasts or for the period of an action that happens suddenly.
L4-3216,震動,震动,zhèndòng,VA,"shake, shock, vibrate"
L4-3217,陣子,阵子,zhènzi,N,period of time
L4-3218,爭,争,zhēng,VA,"contend, vie, argue, disagree"
L4-3219,睜,睁,zhēng,VA,open (the eyes)
L4-3220,睜開,睁开,zhēngkāi,VA,open (the eyes)
L4-3221,爭論,争论,zhēnglùn,VA,"controvert, dispute"
L4-3222,徵求,征求,zhēngqiú,VA,"solicit, seek"
L4-3223,爭取,争取,zhēngqǔ,VA,strive/fight for
L4-3224,正月,正月,Zhēngyuè,N,first month of lunar year
L4-3225,整,整,zhěng,Vs,"put in order, arrange, consolidate, repair, mend, do, to teach a lesson, punish"
L4-3226,整,整,zhěng,VA,exact
L4-3227,整,整,zhěng,Det,"put in order, arrange, consolidate, repair, mend, do, to teach a lesson, punish"
L4-3228,整潔,整洁,zhěngjié,Vs,"clean and tidy, neat"
L4-3229,整理,整理,zhěnglǐ,VA,"put in order, arrange"
L4-3230,整數,整数,zhěngshù,N,"integer, whole number, r ound number/figure"
L4-3231,正,正,zhèng,Vs,"straight, upright, central, honest, just, unbiased"
L4-3232,政策,政策,zhèngcè,N,policy
L4-3233,政黨,政党,zhèngdǎng,N,political party
L4-3234,正方形,正方形,zhèngfāngxíng,N,square
L4-3235,政府,政府,zhèngfǔ,N,government
L4-3236,正好,正好,zhènghǎo,Vs,"just right, at the right moment"
L4-3237,正好,正好,zhènghǎo,Adv,"just, exactly"
L4-3238,證件,证件,zhèngjiàn,N,"credentials, papers, document, certificate"
L4-3239,正經,正经,zhèngjīng,Vs,serious
L4-3240,證據,证据,zhèngjù,N,"evidence, proof, testimony"
L4-3241,正面,正面,zhèngmiàn,N,"obverse/right side, front, facade"
L4-3242,證明,证明,zhèngmíng,N,"certificate, identification, testimonial, proof"
L4-3243,證明,证明,zhèngmíng,VA,"prove, testify, bear out"
L4-3244,證實,证实,zhèngshí,VA,"confirm, verify"
L4-3245,正式,正式,zhèngshì,Vs,formal (of actions/speeches/etc)
L4-3246,證書,证书,zhèngshū,N,"certificate, credentials"
L4-3247,政治,政治,zhèngzhì,N,"politics, political affairs"
L4-3248,症狀,症状,zhèngzhuàng,N,symptom
L4-3249,知,知,zhī,Vs,"know, realize, sense, inform, notify"
L4-3250,之,之,zhī,N,"it, him, her, this, that, these, those"
L4-3251,之,之,zhī,P,possessive particle of
L4-3252,支,支,zhī,M,individual measure word for troops etc
L4-3253,支持,支持,zhīchí,VA,"support, stand by, back up"
L4-3254,支出,支出,zhīchū,VA,"to spend, to disburse"
L4-3255,之後,之后,zhīhòu,Post,"later, behind, at the back of, after"
L4-3256,之間,之间,zhījiān,N,the midst of
L4-3257,之間,之间,zhījiān,Post,"among, between"
L4-3258,支票,支票,zhīpiào,N,(bank) check
L4-3259,知識,知识,zhīshì,N,knowledge
L4-3260,支援,支援,zhīyuán,VA,"support, assist, help"
L4-3261,值,值,zhí,Vs,①be worth; ②happen
L4-3262,擲,掷,zhí,VA,"throw, cast, fling, hurl"
L4-3263,直,直,zhí,Adv,"directly, straight, continuously, just, simply"
L4-3264,直到,直到,zhídào,Prep,"until, up to"
L4-3265,直接,直接,zhíjiē,Vs,"direct, immediate"
L4-3266,殖民地,殖民地,zhímíndì,N,colony
L4-3267,職位,职位,zhíwèi,N,"position, post"
L4-3268,植物,植物,zhíwù,N,"plant, flora"
L4-3269,直線,直线,zhíxiàn,Adv,sharp (rise or fall)
L4-3270,執行,执行,zhíxíng,VA,"carry out, execute"
L4-3271,職業,职业,zhíyè,N,"occupation, profession, vocation"
L4-3272,職員,职员,zhíyuán,N,"office worker, staff member, functionary"
L4-3273,止,止,zhǐ,Vs,stop
L4-3274,只,只,zhǐ,M,"individual measure word for box, watch or ring."
L4-3275,指,指,zhǐ,VA,refer to
L4-3276,指出,指出,zhǐchū,VA,point out (that)
L4-3277,指導,指导,zhǐdǎo,VA,"guide, direct"
L4-3278,指定,指定,zhǐdìng,VA,"appoint, assign"
L4-3279,指示,指示,zhǐshì,N,"directive, instructions"
L4-3280,指示,指示,zhǐshì,VA,"indicate, point out, instruct"
L4-3281,只是,只是,zhǐshì,Conj,"however, but then"
L4-3282,只是,只是,zhǐshì,Adv,"merely, only, just, simply be"
L4-3283,只有,只有,zhǐyǒu,Conj,"only, alone"
L4-3284,紙張,纸张,zhǐzhāng,N,paper
L4-3285,治,治,zhì,VA,"treat (disease), cure"
L4-3286,至,至,zhì,VA,"arrive, reach"
L4-3287,制定,制定,zhìdìng,VA,"formulate, draft"
L4-3288,制度,制度,zhìdù,N,"system, institution"
L4-3289,智慧,智慧,zhìhuì,N,"wisdom, intelligence"
L4-3290,志氣,志气,zhìqì,N,"aspiration, ambition"
L4-3291,至少,至少,zhìshǎo,Adv,at (the) least
L4-3292,秩序,秩序,zhìxù,N,order
L4-3293,至於,至于,zhìyú,Prep,as for/to
L4-3294,志願,志愿,zhìyuàn,N,"aspiration, wish, ideal"
L4-3295,製造,制造,zhìzào,VA,"make, manufacture, engineer, create, fabricate"
L4-3296,製作,制作,zhìzuò,VA,"make, manufacture"
L4-3297,制止,制止,zhìzhǐ,VA,"curb, prevent, stop"
L4-3298,中,中,zhōng,Vs,"[aspect] (used after a verb to indicate continuity) in the course of, in the process of"
L4-3299,中部,中部,zhōngbù,N,"the midland, central section, middle"
L4-3300,中級,中级,zhōngjí,N,intermediate
L4-3301,中年,中年,zhōngnián,N,middle age
L4-3302,中途,中途,zhōngtú,N,"halfway, midway"
L4-3303,中央,中央,zhōngyāng,N,central authorities (of state/party/etc)
L4-3304,中藥,中药,zhōngyào,N,traditional Chinese medicine
L4-3305,終於,终于,zhōngyú,Adv,"at long last, finally, all things considered, on the whole"
L4-3306,腫,肿,zhǒng,Vs,swell
L4-3307,種類,种类,zhǒnglèi,N,"kind, type, variety"
L4-3308,種子,种子,zhǒngzǐ,N,seed
L4-3309,種族,种族,zhǒngzú,N,"race, ethnic group"
L4-3310,中,中,zhōng,Vs,"hit (target), attain, be hit by, pass an exam"
L4-3311,重,重,zhòng,Vs,"value, put emphasis/stress on"
L4-3312,重大,重大,zhòngdà,Vs,"great, weighty, major, significant"
L4-3313,重點,重点,zhòngdiǎn,N,"focal point, stress, emphasis"
L4-3314,中毒,中毒,zhòngdú,Vs,"poison, taint, be poisoned"
L4-3315,重量,重量,zhòngliàng,N,weight
L4-3316,重傷,重伤,zhòngshāng,Vs,severely injured
L4-3317,重傷,重伤,zhòngshāng,N,serious wound
L4-3318,重視,重视,zhòngshì,Vs,"attach importance to, take sth. seriously, value"
L4-3319,重心,重心,zhòngxīn,N,"center of gravity, heart, core, focus"
L4-3320,粥,粥,zhōu,N,"gruel, porridge, congee"
L4-3321,州,州,zhōu,N,administrative division
L4-3322,周,周,zhōu,M,"measure word for times of going around sth, such as earth, islands etc"
L4-3322,週,周,zhōu,M,"measure word for times of going around sth, such as earth, islands etc"
L4-3323,周到,周到,zhōudào,Vs,thoughtful
L4-3324,周圍,周围,zhōuwéi,N,"vicinity, surrounding, all around"
L4-3325,逐漸,逐渐,zhújiàn,Adv,"gradually, by degrees"
L4-3326,竹子,竹子,zhúzi,N,bamboo
L4-3327,主辦,主办,zhǔbàn,VA,"direct, sponsor, host"
L4-3328,主持,主持,zhǔchí,VA,"take charge/care of, manage, direct, uphold, stand for"
L4-3329,主動,主动,zhǔdòng,Vs,on one's own initiative
L4-3330,主婦,主妇,zhǔfù,N,"housewife, hostess"
L4-3331,主觀,主观,zhǔguān,Vs,subjective
L4-3332,主管,主管,zhǔguǎn,N,person in charge
L4-3333,主題,主题,zhǔtí,N,"theme, subject, motif, leitmotiv"
L4-3334,主席,主席,zhǔxí,N,"chair (of meeting), chair/president (of organization/state)"
L4-3335,主要,主要,zhǔyào,Adv,"mainly, essentially"
L4-3336,主張,主张,zhǔzhāng,N,"view, position, stand, proposition"
